Process Date,Process ID,ProcessDate_ProcessID,Analysis,Artifact name,Concentration,Fragment length
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8817-20,45.6,455
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0262,21.7,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0272,27.1,445
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0264,19.4,417
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0263,19.8,426
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0269,16.7,453
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0270,29.6,441
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0267,29.1,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0268,0.47,333
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0265,15.3,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0266,25.8,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8816-20,38.5,458
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0273,38.1,431
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8832-20,21.2,403
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0271,22.7,430
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8817-20,45.6,455
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0262,21.7,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0272,27.1,445
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0264,19.4,417
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0263,19.8,426
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0269,16.7,453
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0270,29.6,441
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0267,29.1,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0268,0.47,333
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0265,15.3,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0266,25.8,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8816-20,38.5,458
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0273,38.1,431
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8832-20,21.2,403
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0271,22.7,430
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8817-20,45.6,455
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0262,21.7,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0272,27.1,445
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0264,19.4,417
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0263,19.8,426
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0269,16.7,453
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0270,29.6,441
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0267,29.1,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0268,0.47,333
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0265,15.3,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0266,25.8,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8816-20,38.5,458
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0273,38.1,431
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8832-20,21.2,403
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0271,22.7,430
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8817-20,45.6,455
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0262,21.7,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0272,27.1,445
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0264,19.4,417
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0263,19.8,426
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0269,16.7,453
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0270,29.6,441
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0267,29.1,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0268,0.47,333
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0265,15.3,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0266,25.8,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8816-20,38.5,458
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0273,38.1,431
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8832-20,21.2,403
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0271,22.7,430
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8817-20,45.6,455
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0262,21.7,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0272,27.1,445
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0264,19.4,417
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0263,19.8,426
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0269,16.7,453
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0270,29.6,441
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0267,29.1,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0268,0.47,333
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0265,15.3,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0266,25.8,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8816-20,38.5,458
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0273,38.1,431
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8832-20,21.2,403
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0271,22.7,430
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8817-20,45.6,455
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0262,21.7,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0272,27.1,445
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0264,19.4,417
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0263,19.8,426
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0269,16.7,453
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0270,29.6,441
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0267,29.1,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0268,0.47,333
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0265,15.3,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0266,25.8,446
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0289,21.2,377
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0298,3.54,412
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0284,12.7,452
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0283,2.99,392
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0299,25.5,418
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0281,20.5,425
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0282,26,410
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0295,3.84,361
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0286,15.7,433
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0296,14.3,426
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0287,2.61,391
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0288,1.33,371
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0274,7.21,403
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0290,20.5,423
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0285,17,443
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0279,12.1,420
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0280,13.2,418
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0275,18.4,415
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0276,10.4,423
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0289,21.2,377
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0298,3.54,412
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0284,12.7,452
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0283,2.99,392
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0299,25.5,418
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0281,20.5,425
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0282,26,410
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0295,3.84,361
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0286,15.7,433
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0296,14.3,426
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0287,2.61,391
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0288,1.33,371
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0274,7.21,403
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0290,20.5,423
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0285,17,443
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0279,12.1,420
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0280,13.2,418
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0275,18.4,415
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0276,10.4,423
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0289,21.2,377
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0298,3.54,412
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0284,12.7,452
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0283,2.99,392
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0299,25.5,418
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0281,20.5,425
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0282,26,410
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0295,3.84,361
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0286,15.7,433
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0296,14.3,426
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0287,2.61,391
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0288,1.33,371
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0274,7.21,403
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0290,20.5,423
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0285,17,443
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0279,12.1,420
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0280,13.2,418
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0275,18.4,415
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0276,10.4,423
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0289,21.2,377
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0298,3.54,412
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0284,12.7,452
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0283,2.99,392
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0299,25.5,418
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0281,20.5,425
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0282,26,410
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0295,3.84,361
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0286,15.7,433
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0296,14.3,426
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0287,2.61,391
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0288,1.33,371
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0274,7.21,403
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0290,20.5,423
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0285,17,443
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0279,12.1,420
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0280,13.2,418
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0275,18.4,415
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0276,10.4,423
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0289,21.2,377
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0298,3.54,412
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0284,12.7,452
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0283,2.99,392
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0299,25.5,418
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0281,20.5,425
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0282,26,410
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0295,3.84,361
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0286,15.7,433
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0296,14.3,426
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0287,2.61,391
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0288,1.33,371
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0274,7.21,403
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0290,20.5,423
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0285,17,443
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0279,12.1,420
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0280,13.2,418
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0275,18.4,415
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0276,10.4,423
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0289,21.2,377
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0298,3.54,412
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0284,12.7,452
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0283,2.99,392
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0299,25.5,418
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0281,20.5,425
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0282,26,410
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0295,3.84,361
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0286,15.7,433
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0296,14.3,426
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0287,2.61,391
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0288,1.33,371
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0274,7.21,403
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0290,20.5,423
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0285,17,443
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0279,12.1,420
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0280,13.2,418
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0275,18.4,415
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0276,10.4,423
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0289,21.2,377
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0298,3.54,412
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0284,12.7,452
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0283,2.99,392
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0299,25.5,418
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0281,20.5,425
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0282,26,410
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0295,3.84,361
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0286,15.7,433
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0296,14.3,426
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0287,2.61,391
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0288,1.33,371
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0274,7.21,403
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0290,20.5,423
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0285,17,443
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0279,12.1,420
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0280,13.2,418
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0275,18.4,415
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0276,10.4,423
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0289,21.2,377
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0298,3.54,412
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0284,12.7,452
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0283,2.99,392
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0299,25.5,418
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0281,20.5,425
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0282,26,410
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0295,3.84,361
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0286,15.7,433
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0296,14.3,426
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0287,2.61,391
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0288,1.33,371
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0274,7.21,403
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0290,20.5,423
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0285,17,443
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0279,12.1,420
2020-10-13,24-108283,2020-10-13_24-108283,TruSeq Stranded mRNA - Bladder,20KFU0280,13.2,418
